"","diff(y)","lag(y, 1)","lag(x1, 1)","lag(x2, 1)","lag(x3, 1)","lag(diff(y), 1)","lag(diff(y), 2)","lag(diff(y), 3)","lag(diff(y), 4)","lag(diff(x1), 0)","lag(diff(x1), 1)","lag(diff(x1), 2)","lag(diff(x1), 3)","lag(diff(x1), 4)","lag(diff(x2), 0)","lag(diff(x2), 1)","lag(diff(x2), 2)","lag(diff(x2), 3)","lag(diff(x2), 4)","lag(diff(x3), 0)","lag(diff(x3), 1)","lag(diff(x3), 2)","lag(diff(x3), 3)","lag(diff(x3), 4)"
"6",2.355,94.95,42226,62500,1.83833,-0.429999999999993,8.765,-5.745,3.015,166.903193187703,211.396006049705,237.125437156217,238.36471555326,215.113841240818,58.0236075722642,297.371178786132,502.741411919073,652.685116566478,747.202292728318,-0.20333,-0.445,-0.95334,-0.08833,-0.0449999999999999
"7",-0.594999999999999,97.305,42392.9031931877,62558.0236075723,1.635,2.355,-0.429999999999993,8.765,-5.745,126.554082386217,166.903193187703,211.396006049705,237.125437156217,238.36471555326,-129.504540104041,58.0236075722642,297.371178786132,502.741411919073,652.685116566478,-0.39167,-0.20333,-0.445,-0.95334,-0.08833
"8",-11.635,96.71,42519.4572755739,62428.5190674682,1.24333,-0.594999999999999,2.355,-0.429999999999993,8.765,96.075444599257,126.554082386217,166.903193187703,211.396006049705,237.125437156217,-243.764073838152,-129.504540104041,58.0236075722642,297.371178786132,502.741411919073,-0.495,-0.39167,-0.20333,-0.445,-0.95334
"9",8.69500000000001,85.075,42615.5327201732,62184.7549936301,0.74833,-11.635,-0.594999999999999,2.355,-0.429999999999993,75.4672798268221,96.075444599257,126.554082386217,166.903193187703,211.396006049705,-284.754993630071,-243.764073838152,-129.504540104041,58.0236075722642,297.371178786132,-0.13166,-0.495,-0.39167,-0.20333,-0.445
"10",0.649999999999991,93.77,42691,61900,0.61667,8.69500000000001,-11.635,-0.594999999999999,2.355,64.2890110083827,75.4672798268221,96.075444599257,126.554082386217,166.903193187703,-262.109223017374,-284.754993630071,-243.764073838152,-129.504540104041,58.0236075722642,-0.30334,-0.13166,-0.495,-0.39167,-0.20333
"11",0.425000000000011,94.42,42755.2890110084,61637.8907769826,0.31333,0.649999999999991,8.69500000000001,-11.635,-0.594999999999999,60.7783299018556,64.2890110083827,75.4672798268221,96.075444599257,126.554082386217,-214.354456150322,-262.109223017374,-284.754993630071,-243.764073838152,-129.504540104041,-0.025,-0.30334,-0.13166,-0.495,-0.39167
"12",3.79499999999999,94.845,42816.0673409102,61423.5363208323,0.28833,0.425000000000011,0.649999999999991,8.69500000000001,-11.635,64.4946594467401,60.7783299018556,64.2890110083827,75.4672798268221,96.075444599257,-151.12261656647,-214.354456150322,-262.109223017374,-284.754993630071,-243.764073838152,-0.03416,-0.025,-0.30334,-0.13166,-0.495
"13",-4.59999999999998,98.64,42880.562000357,61272.4137042658,0.25417,3.79499999999999,0.425000000000011,0.649999999999991,8.69500000000001,75.4379996430216,64.4946594467401,60.7783299018556,64.2890110083827,75.4672798268221,-72.4137042658331,-151.12261656647,-214.354456150322,-262.109223017374,-284.754993630071,0.00583,-0.03416,-0.025,-0.30334,-0.13166
"14",2.97499999999999,94.04,42956,61200,0.26,-4.59999999999998,3.79499999999999,0.425000000000011,0.649999999999991,91.8313877787805,75.4379996430216,64.4946594467401,60.7783299018556,64.2890110083827,20.100784497241,-72.4137042658331,-151.12261656647,-214.354456150322,-262.109223017374,-0.01,0.00583,-0.03416,-0.025,-0.30334
"15",0.875,97.015,43047.8313877788,61220.1007844972,0.25,2.97499999999999,-4.59999999999998,3.79499999999999,0.425000000000011,106.566973006331,91.8313877787805,75.4379996430216,64.4946594467401,60.7783299018556,119.734864705315,20.100784497241,-72.4137042658331,-151.12261656647,-214.354456150322,0.24833,-0.01,0.00583,-0.03416,-0.025
"16",-0.870000000000005,97.89,43154.3983607851,61339.8356492026,0.49833,0.875,2.97499999999999,-4.59999999999998,3.79499999999999,117.867792613783,106.566973006331,91.8313877787805,75.4379996430216,64.4946594467401,224.817040104033,119.734864705315,20.100784497241,-72.4137042658331,-151.12261656647,0.20167,0.24833,-0.01,0.00583,-0.03416
"17",-1.22499999999999,97.02,43272.2661533989,61564.6526893066,0.7,-0.870000000000005,0.875,2.97499999999999,-4.59999999999998,125.733846601106,117.867792613783,106.566973006331,91.8313877787805,75.4379996430216,335.347310693411,224.817040104033,119.734864705315,20.100784497241,-72.4137042658331,0.0166700000000001,0.20167,0.24833,-0.01,0.00583
"18",-0.745000000000005,95.795,43398,61900,0.71667,-1.22499999999999,-0.870000000000005,0.875,2.97499999999999,130.40106287651,125.733846601106,117.867792613783,106.566973006331,91.8313877787805,436.393585028418,335.347310693411,224.817040104033,119.734864705315,20.100784497241,0.05833,0.0166700000000001,0.20167,0.24833,-0.01
"19",3.76000000000001,95.05,43528.4010628765,62336.3935850284,0.775,-0.745000000000005,-1.22499999999999,-0.870000000000005,0.875,132.813153072791,130.40106287651,125.733846601106,117.867792613783,106.566973006331,468.227497329062,436.393585028418,335.347310693411,224.817040104033,119.734864705315,-0.02667,0.05833,0.0166700000000001,0.20167,0.24833
"20",0.0300000000000011,98.81,43661.2142159493,62804.6210823575,0.74833,3.76000000000001,-0.745000000000005,-1.22499999999999,-0.870000000000005,133.206045098137,132.813153072791,130.40106287651,125.733846601106,117.867792613783,415.916956150322,468.227497329062,436.393585028418,335.347310693411,224.817040104033,0.04167,-0.02667,0.05833,0.0166700000000001,0.20167
"21",2.73999999999999,98.84,43794.4202610474,63220.5380385078,0.79,0.0300000000000011,3.76000000000001,-0.745000000000005,-1.22499999999999,131.579738952561,133.206045098137,132.813153072791,130.40106287651,125.733846601106,279.461961492198,415.916956150322,468.227497329062,436.393585028418,335.347310693411,0.22,0.04167,-0.02667,0.05833,0.0166700000000001
"22",2.97000000000001,101.58,43926,63500,1.01,2.73999999999999,0.0300000000000011,3.76000000000001,-0.745000000000005,129.07998571518,131.579738952561,133.206045098137,132.813153072791,130.40106287651,96.824875389073,279.461961492198,415.916956150322,468.227497329062,436.393585028418,0.23917,0.22,0.04167,-0.02667,0.05833
"23",0.409999999999997,104.55,44055.0799857152,63596.8248753891,1.24917,2.97000000000001,2.73999999999999,0.0300000000000011,3.76000000000001,130.289789702503,129.07998571518,131.579738952561,133.206045098137,132.813153072791,19.8551459784503,96.824875389073,279.461961492198,415.916956150322,468.227497329062,0.27083,0.23917,0.22,0.04167,-0.02667
"24",-1.84500000000001,104.96,44185.3697754177,63616.6800213675,1.52,0.409999999999997,2.97000000000001,2.73999999999999,0.0300000000000011,136.354901993662,130.289789702503,129.07998571518,131.579738952561,133.206045098137,86.515135294685,19.8551459784503,96.824875389073,279.461961492198,415.916956150322,0.29083,0.27083,0.23917,0.22,0.04167
"25",1.63500000000001,103.115,44321.7246774113,63703.1951566622,1.81083,-1.84500000000001,0.409999999999997,2.97000000000001,2.73999999999999,147.275322588655,136.354901993662,130.289789702503,129.07998571518,131.579738952561,296.804843337792,86.515135294685,19.8551459784503,96.824875389073,279.461961492198,0.29167,0.29083,0.27083,0.23917,0.22
"26",-4.75,104.75,44469,64000,2.1025,1.63500000000001,-1.84500000000001,0.409999999999997,2.97000000000001,162.372744262779,147.275322588655,136.354901993662,130.289789702503,129.07998571518,599.744413415276,296.804843337792,86.515135294685,19.8551459784503,96.824875389073,0.1925,0.29167,0.29083,0.27083,0.23917
"27",11.645,100,44631.3727442628,64599.7444134153,2.295,-4.75,1.63500000000001,-1.84500000000001,0.409999999999997,178.933938117203,162.372744262779,147.275322588655,136.354901993662,130.289789702503,791.414418757158,599.744413415276,296.804843337792,86.515135294685,19.8551459784503,0.405,0.1925,0.29167,0.29083,0.27083
"28",-3.84999999999999,111.645,44810.30668238,65391.1588321724,2.7,11.645,-4.75,1.63500000000001,-1.84500000000001,196.280596927209,178.933938117203,162.372744262779,147.275322588655,136.354901993662,820.835002670945,791.414418757158,599.744413415276,296.804843337792,86.515135294685,0.085,0.405,0.1925,0.29167,0.29083
"29",8.05499999999999,107.795,45006.5872793072,66211.9938348434,2.785,-3.84999999999999,11.645,-4.75,1.63500000000001,214.41272069281,196.280596927209,178.933938117203,162.372744262779,147.275322588655,688.006165156621,820.835002670945,791.414418757158,599.744413415276,296.804843337792,-0.02833,0.085,0.405,0.1925,0.29167
"30",-1.44499999999999,115.85,45221,66900,2.75667,8.05499999999999,-3.84999999999999,11.645,-4.75,231.413412233705,214.41272069281,196.280596927209,178.933938117203,162.372744262779,432.322470949817,688.006165156621,820.835002670945,791.414418757158,599.744413415276,0.12833,-0.02833,0.085,0.405,0.1925
"31",0.169999999999987,114.405,45452.4134122337,67332.3224709498,2.885,-1.44499999999999,8.05499999999999,-3.84999999999999,11.645,239.615082828699,231.413412233705,214.41272069281,196.280596927209,178.933938117203,211.362178992931,432.322470949817,688.006165156621,820.835002670945,791.414418757158,-0.0949999999999998,0.12833,-0.02833,0.085,0.405
"32",0.275000000000006,114.575,45692.0284950624,67543.6846499427,2.79,0.169999999999987,-1.44499999999999,8.05499999999999,-3.84999999999999,237.100835297497,239.615082828699,231.413412233705,214.41272069281,196.280596927209,64.5198540215497,211.362178992931,432.322470949817,688.006165156621,820.835002670945,0.165,-0.0949999999999998,0.12833,-0.02833,0.085
"33",1.45,114.85,45929.1293303599,67608.2045039643,2.955,0.275000000000006,0.169999999999987,-1.44499999999999,8.05499999999999,223.870669640099,237.100835297497,239.615082828699,231.413412233705,214.41272069281,-8.20450396429806,64.5198540215497,211.362178992931,432.322470949817,688.006165156621,-2.29333,0.165,-0.0949999999999998,0.12833,-0.02833
"34",3.55499999999999,116.3,46153,67600,0.66167,1.45,0.275000000000006,0.169999999999987,-1.44499999999999,204.239231802399,223.870669640099,237.100835297497,239.615082828699,231.413412233705,-16.5342972145445,-8.20450396429806,64.5198540215497,211.362178992931,432.322470949817,-0.25834,-2.29333,0.165,-0.0949999999999998,0.12833
"35",-0.559999999999988,119.855,46357.2392318024,67583.4657027855,0.40333,3.55499999999999,1.45,0.275000000000006,0.169999999999987,195.465105568001,204.239231802399,223.870669640099,237.100835297497,239.615082828699,0.636865271124407,-16.5342972145445,-8.20450396429806,64.5198540215497,211.362178992931,-0.00833,-0.25834,-2.29333,0.165,-0.0949999999999998
"36",-3.34,119.295,46552.7043373704,67584.1025680566,0.395,-0.559999999999988,3.55499999999999,1.45,0.275000000000006,201.862936882797,195.465105568001,204.239231802399,223.870669640099,237.100835297497,33.585581242849,0.636865271124407,-16.5342972145445,-8.20450396429806,64.5198540215497,-0.10667,-0.00833,-0.25834,-2.29333,0.165
"37",5.50500000000001,115.955,46754.5672742532,67617.6881492994,0.28833,-3.34,-0.559999999999988,3.55499999999999,1.45,223.432725746803,201.862936882797,195.465105568001,204.239231802399,223.870669640099,82.3118507005711,33.585581242849,0.636865271124407,-16.5342972145445,-8.20450396429806,-0.03666,-0.10667,-0.00833,-0.25834,-2.29333
"38",2.91,121.46,46978,67700,0.25167,5.50500000000001,-3.34,-0.559999999999988,3.55499999999999,255.082785556697,223.432725746803,201.862936882797,195.465105568001,204.239231802399,136.93971790839,82.3118507005711,33.585581242849,0.636865271124407,-16.5342972145445,-0.005,-0.03666,-0.10667,-0.00833,-0.25834
"39",0.685000000000002,124.37,47233.0827855567,67836.9397179084,0.24667,2.91,5.50500000000001,-3.34,-0.559999999999988,276.446369899299,255.082785556697,223.432725746803,201.862936882797,195.465105568001,157.965359922528,136.93971790839,82.3118507005711,33.585581242849,0.636865271124407,-0.135,-0.005,-0.03666,-0.10667,-0.00833
"40",-3.59999999999999,125.055,47509.529155456,67994.9050778309,0.11167,0.685000000000002,2.91,5.50500000000001,-3.34,282.431792171301,276.446369899299,255.082785556697,223.432725746803,201.862936882797,135.512821007069,157.965359922528,136.93971790839,82.3118507005711,33.585581242849,0.06666,-0.135,-0.005,-0.03666,-0.10667
"41",3.57499999999999,121.455,47791.9609476273,68130.417898838,0.17833,-3.59999999999999,0.685000000000002,2.91,5.50500000000001,273.039052372704,282.431792171301,276.446369899299,255.082785556697,223.432725746803,69.5821011620137,135.512821007069,157.965359922528,136.93971790839,82.3118507005711,-0.00832999999999998,0.06666,-0.135,-0.005,-0.03666
"42",2.55499999999999,125.03,48065,68200,0.17,3.57499999999999,-3.59999999999999,0.685000000000002,2.91,250.648375970806,273.039052372704,282.431792171301,276.446369899299,255.082785556697,-26.5370744190004,69.5821011620137,135.512821007069,157.965359922528,136.93971790839,0.00999999999999998,-0.00832999999999998,0.06666,-0.135,-0.005
"43",-0.0600000000000023,127.585,48315.6483759708,68173.462925581,0.18,2.55499999999999,3.57499999999999,-3.59999999999999,0.685000000000002,224.780664834805,250.648375970806,273.039052372704,282.431792171301,276.446369899299,-99.6858049612638,-26.5370744190004,69.5821011620137,135.512821007069,157.965359922528,-0.005,0.00999999999999998,-0.00832999999999998,0.06666,-0.135
"44",1.84000000000002,127.525,48540.4290408056,68073.7771206197,0.175,-0.0600000000000023,2.55499999999999,3.57499999999999,-3.59999999999999,197.816144431999,224.780664834805,250.648375970806,273.039052372704,282.431792171301,-136.574365271139,-99.6858049612638,-26.5370744190004,69.5821011620137,135.512821007069,-0.15167,-0.005,0.00999999999999998,-0.00832999999999998,0.06666
"45",5.45499999999998,129.365,48738.2451852376,67937.2027553486,0.02333,1.84000000000002,-0.0600000000000023,2.55499999999999,3.57499999999999,169.754814762389,197.816144431999,224.780664834805,250.648375970806,273.039052372704,-137.202755348597,-136.574365271139,-99.6858049612638,-26.5370744190004,69.5821011620137,0.02834,-0.15167,-0.005,0.00999999999999998,-0.00832999999999998
"46",-8.75999999999999,134.82,48908,67800,0.05167,5.45499999999998,1.84000000000002,-0.0600000000000023,2.55499999999999,142.151835560086,169.754814762389,197.816144431999,224.780664834805,250.648375970806,-104.228920232403,-137.202755348597,-136.574365271139,-99.6858049612638,-26.5370744190004,0.05833,0.02834,-0.15167,-0.005,0.00999999999999998
"47",7.55000000000001,126.06,49050.1518355601,67695.7710797676,0.11,-8.75999999999999,5.45499999999998,1.84000000000002,-0.0600000000000023,121.227845761481,142.151835560086,169.754814762389,197.816144431999,224.780664834805,-48.2846400774724,-104.228920232403,-137.202755348597,-136.574365271139,-99.6858049612638,-0.023,0.05833,0.02834,-0.15167,-0.005
"48",8.04499999999999,133.61,49171.3796813216,67647.4864396901,0.087,7.55000000000001,-8.75999999999999,5.45499999999998,1.84000000000002,108.538005100701,121.227845761481,142.151835560086,169.754814762389,197.816144431999,27.9721400774724,-48.2846400774724,-104.228920232403,-137.202755348597,-136.574365271139,-0.043,-0.023,0.05833,0.02834,-0.15167
"49",-1.85499999999999,141.655,49279.9176864223,67675.4585797676,0.044,8.04499999999999,7.55000000000001,-8.75999999999999,5.45499999999998,104.082313577732,108.538005100701,121.227845761481,142.151835560086,169.754814762389,124.541420232403,27.9721400774724,-48.2846400774724,-104.228920232403,-137.202755348597,-0.032,-0.043,-0.023,0.05833,0.02834
"55",11.225,84.855,110500,61700,1.83833,-7.38500000000002,5.66000000000001,-0.980000000000004,2.83000000000001,642.595499582138,571.313933716781,516.679858435222,490.43296235922,492.573245488777,-80.981613512784,211.852943243612,457.456862882907,622.801959819648,707.888234053833,-0.20333,-0.445,-0.95334,-0.08833,-0.0449999999999999
"56",-15.13,96.08,111142.595499582,61619.0183864872,1.635,11.225,-7.38500000000002,5.66000000000001,-0.980000000000004,683.565801544144,642.595499582138,571.313933716781,516.679858435222,490.43296235922,-288.934065044414,-80.981613512784,211.852943243612,457.456862882907,622.801959819648,-0.39167,-0.20333,-0.445,-0.95334,-0.08833
"57",5.095,80.95,111826.161301126,61330.0843214428,1.24333,-15.13,11.225,-7.38500000000002,5.66000000000001,682.485150980996,683.565801544144,642.595499582138,571.313933716781,516.679858435222,-378.976225765808,-288.934065044414,-80.981613512784,211.852943243612,457.456862882907,-0.495,-0.39167,-0.20333,-0.445,-0.95334
"58",-3.82999999999998,86.045,112508.646452107,60951.108095677,0.74833,5.095,-15.13,11.225,-7.38500000000002,639.353547892722,682.485150980996,683.565801544144,642.595499582138,571.313933716781,-351.108095676995,-378.976225765808,-288.934065044414,-80.981613512784,211.852943243612,-0.13166,-0.495,-0.39167,-0.20333,-0.445
"59",3.09,82.215,113148,60600,0.61667,-3.82999999999998,5.095,-15.13,11.225,563.326006182659,639.353547892722,682.485150980996,683.565801544144,642.595499582138,-232.399280002704,-351.108095676995,-378.976225765808,-288.934065044414,-80.981613512784,-0.30334,-0.13166,-0.495,-0.39167,-0.20333
"60",1.02,85.305,113711.326006183,60367.6007199973,0.31333,3.09,-3.82999999999998,5.095,-15.13,491.022581464218,563.326006182659,639.353547892722,682.485150980996,683.565801544144,-131.128199642,-232.399280002704,-351.108095676995,-378.976225765808,-288.934065044414,-0.025,-0.30334,-0.13166,-0.495,-0.39167
"61",-0.715000000000003,86.325,114202.348587647,60236.4725203553,0.28833,1.02,3.09,-3.82999999999998,5.095,431.598287640794,491.022581464218,563.326006182659,639.353547892722,682.485150980996,-74.3644598196552,-131.128199642,-232.399280002704,-351.108095676995,-378.976225765808,-0.03416,-0.025,-0.30334,-0.13166,-0.495
"62",-1.485,85.61,114633.946875288,60162.1080605356,0.25417,-0.715000000000003,1.02,3.09,-3.82999999999998,385.053124712329,431.598287640794,491.022581464218,563.326006182659,639.353547892722,-62.1080605356401,-74.3644598196552,-131.128199642,-232.399280002704,-351.108095676995,0.00583,-0.03416,-0.025,-0.30334,-0.13166
"63",5.905,84.125,115019,60100,0.26,-1.485,-0.715000000000003,1.02,3.09,351.287975687243,385.053124712329,431.598287640794,491.022581464218,563.326006182659,-81.6087664763982,-62.1080605356401,-74.3644598196552,-131.128199642,-232.399280002704,-0.01,0.00583,-0.03416,-0.025,-0.30334
"64",-2.455,90.03,115370.287975687,60018.3912335236,0.25,5.905,-1.485,-0.715000000000003,1.02,329.906372598954,351.287975687243,385.053124712329,431.598287640794,491.022581464218,-81.865636387578,-81.6087664763982,-62.1080605356401,-74.3644598196552,-131.128199642,0.24833,-0.01,0.00583,-0.03416,-0.025
"65",-0.99499999999999,87.575,115700.194348286,59936.525597136,0.49833,-2.455,5.905,-1.485,-0.715000000000003,320.809198455856,329.906372598954,351.287975687243,385.053124712329,431.598287640794,-50.1284349555863,-81.865636387578,-81.6087664763982,-62.1080605356401,-74.3644598196552,0.20167,0.24833,-0.01,0.00583,-0.03416
"66",0.874999999999986,86.58,116021.003546742,59886.3971621804,0.7,-0.99499999999999,-2.455,5.905,-1.485,323.996453257947,320.809198455856,329.906372598954,351.287975687243,385.053124712329,13.6028378195624,-50.1284349555863,-81.865636387578,-81.6087664763982,-62.1080605356401,0.0166700000000001,0.20167,0.24833,-0.01,0.00583
"67",0.00500000000000966,87.455,116345,59900,0.71667,0.874999999999986,-0.99499999999999,-2.455,5.905,338.318966068386,323.996453257947,320.809198455856,329.906372598954,351.287975687243,94.7718459083044,13.6028378195624,-50.1284349555863,-81.865636387578,-81.6087664763982,0.05833,0.0166700000000001,0.20167,0.24833,-0.01
"68",6.22499999999999,87.46,116683.318966068,59994.7718459083,0.775,0.00500000000000966,0.874999999999986,-0.99499999999999,-2.455,359.180053139949,338.318966068386,323.996453257947,320.809198455856,329.906372598954,135.153245192305,94.7718459083044,13.6028378195624,-50.1284349555863,-81.865636387578,-0.02667,0.05833,0.0166700000000001,0.20167,0.24833
"69",0.685000000000002,93.685,117042.499019208,60129.9250911006,0.74833,6.22499999999999,0.00500000000000966,0.874999999999986,-0.99499999999999,385.430543535767,359.180053139949,338.318966068386,323.996453257947,320.809198455856,120.190699642,135.153245192305,94.7718459083044,13.6028378195624,-50.1284349555863,0.04167,-0.02667,0.05833,0.0166700000000001,0.20167
"70",-0.75,94.37,117427.929562744,60250.1157907426,0.79,0.685000000000002,6.22499999999999,0.00500000000000966,0.874999999999986,417.070437255898,385.430543535767,359.180053139949,338.318966068386,323.996453257947,49.8842092573905,120.190699642,135.153245192305,94.7718459083044,13.6028378195624,0.22,0.04167,-0.02667,0.05833,0.0166700000000001
"71",1.955,93.62,117845,60300,1.01,-0.75,0.685000000000002,6.22499999999999,0.00500000000000966,453.0611600392,417.070437255898,385.430543535767,359.180053139949,338.318966068386,-52.1661171568048,49.8842092573905,120.190699642,135.153245192305,94.7718459083044,0.23917,0.22,0.04167,-0.02667,0.05833
"72",0.109999999999999,95.575,118298.061160039,60247.8338828432,1.24917,1.955,-0.75,0.685000000000002,6.22499999999999,489.248414841277,453.0611600392,417.070437255898,385.430543535767,359.180053139949,-91.5598443816561,-52.1661171568048,49.8842092573905,120.190699642,135.153245192305,0.27083,0.23917,0.22,0.04167,-0.02667
"73",-0.810000000000002,95.685,118787.30957488,60156.2740384615,1.52,0.109999999999999,1.955,-0.75,0.685000000000002,524.593627401046,489.248414841277,453.0611600392,417.070437255898,385.430543535767,-44.696863612422,-91.5598443816561,-52.1661171568048,49.8842092573905,120.190699642,0.29083,0.27083,0.23917,0.22,0.04167
"74",-2.02,94.875,119311.903202282,60111.5771748491,1.81083,-0.810000000000002,0.109999999999999,1.955,-0.75,559.096797718477,524.593627401046,489.248414841277,453.0611600392,417.070437255898,88.422825150883,-44.696863612422,-91.5598443816561,-52.1661171568048,49.8842092573905,0.29167,0.29083,0.27083,0.23917,0.22
"75",7.145,92.855,119871,60200,2.1025,-2.02,-0.810000000000002,0.109999999999999,1.955,597.233268774813,559.096797718477,524.593627401046,489.248414841277,453.0611600392,276.392622718929,88.422825150883,-44.696863612422,-91.5598443816561,-52.1661171568048,0.1925,0.29167,0.29083,0.27083,0.23917
"76",-2.22499999999999,100,120468.233268775,60476.3926227189,2.295,7.145,-2.02,-0.810000000000002,0.109999999999999,656.904412494929,597.233268774813,559.096797718477,524.593627401046,489.248414841277,393.586132334305,276.392622718929,88.422825150883,-44.696863612422,-91.5598443816561,0.405,0.1925,0.29167,0.29083,0.27083
"77",3.36999999999999,97.775,121125.13768127,60869.9787550532,2.7,-2.22499999999999,7.145,-2.02,-0.810000000000002,742.585571860051,656.904412494929,597.233268774813,559.096797718477,524.593627401046,408.596754807695,393.586132334305,276.392622718929,88.422825150883,-44.696863612422,0.085,0.405,0.1925,0.29167,0.29083
"78",-2.68499999999999,101.145,121867.72325313,61278.5755098609,2.785,3.36999999999999,-2.22499999999999,7.145,-2.02,854.276746870208,742.585571860051,656.904412494929,597.233268774813,559.096797718477,321.42449013907,408.596754807695,393.586132334305,276.392622718929,88.422825150883,-0.02833,0.085,0.405,0.1925,0.29167
"79",1.26499999999999,98.46,122722,61600,2.75667,-2.68499999999999,3.36999999999999,-2.22499999999999,7.145,974.396389861577,854.276746870208,742.585571860051,656.904412494929,597.233268774813,157.533126281101,321.42449013907,408.596754807695,393.586132334305,276.392622718929,0.12833,-0.02833,0.085,0.405,0.1925
"80",-6.35999999999999,99.725,123696.396389862,61757.5331262811,2.885,1.26499999999999,-2.68499999999999,3.36999999999999,-2.22499999999999,1032.61831017899,974.396389861577,854.276746870208,742.585571860051,656.904412494929,18.7778150444137,157.533126281101,321.42449013907,408.596754807695,393.586132334305,-0.0949999999999998,0.12833,-0.02833,0.085,0.405
"81",9.53,93.365,124729.014700041,61776.3109413255,2.79,-6.35999999999999,1.26499999999999,-2.68499999999999,3.36999999999999,1011.36096015872,1032.61831017899,974.396389861577,854.276746870208,742.585571860051,-69.3776556183439,18.7778150444137,157.533126281101,321.42449013907,408.596754807695,0.165,-0.0949999999999998,0.12833,-0.02833,0.085
"82",3.26499999999999,102.895,125740.375660199,61706.9332857072,2.955,9.53,-6.35999999999999,1.26499999999999,-2.68499999999999,910.624339800706,1011.36096015872,1032.61831017899,974.396389861577,854.276746870208,-106.933285707171,-69.3776556183439,18.7778150444137,157.533126281101,321.42449013907,-2.29333,0.165,-0.0949999999999998,0.12833,-0.02833
"83",-4.235,106.16,126651,61600,0.66167,3.26499999999999,9.53,-6.35999999999999,1.26499999999999,753.54054677891,910.624339800706,1011.36096015872,1032.61831017899,974.396389861577,-100.275127843335,-106.933285707171,-69.3776556183439,18.7778150444137,157.533126281101,-0.25834,-2.29333,0.165,-0.0949999999999998,0.12833
"84",-0.125,101.925,127404.540546779,61499.7248721567,0.40333,-4.235,3.26499999999999,9.53,-6.35999999999999,632.637971789052,753.54054677891,910.624339800706,1011.36096015872,1032.61831017899,-74.9473925119601,-100.275127843335,-106.933285707171,-69.3776556183439,18.7778150444137,-0.00833,-0.25834,-2.29333,0.165,-0.0949999999999998
"85",0.440000000000012,101.8,128037.178518568,61424.7774796447,0.395,-0.125,-4.235,3.26499999999999,9.53,571.048712505071,632.637971789052,753.54054677891,910.624339800706,1011.36096015872,-37.3361323343051,-74.9473925119601,-100.275127843335,-106.933285707171,-69.3776556183439,-0.10667,-0.00833,-0.25834,-2.29333,0.165
"86",3.24499999999999,102.24,128608.227231073,61387.4413473104,0.28833,0.440000000000012,-0.125,-4.235,3.26499999999999,568.772768926967,571.048712505071,632.637971789052,753.54054677891,910.624339800706,12.5586526896004,-37.3361323343051,-74.9473925119601,-100.275127843335,-106.933285707171,-0.03666,-0.10667,-0.00833,-0.25834,-2.29333
"87",-2.7,105.485,129177,61400,0.25167,3.24499999999999,0.440000000000012,-0.125,-4.235,611.378923022799,568.772768926967,571.048712505071,632.637971789052,753.54054677891,68.5673850922394,12.5586526896004,-37.3361323343051,-74.9473925119601,-100.275127843335,-0.005,-0.03666,-0.10667,-0.00833,-0.25834
"88",8.97,102.785,129788.378923023,61468.5673850922,0.24667,-2.7,3.24499999999999,0.440000000000012,-0.125,641.142302664797,611.378923022799,568.772768926967,571.048712505071,632.637971789052,106.011755003419,68.5673850922394,12.5586526896004,-37.3361323343051,-74.9473925119601,-0.135,-0.005,-0.03666,-0.10667,-0.00833
"89",-1.42,111.755,130429.521225688,61574.5791400957,0.11167,8.97,-2.7,3.24499999999999,0.440000000000012,643.631689820977,641.142302664797,611.378923022799,568.772768926967,571.048712505071,118.722184955586,106.011755003419,68.5673850922394,12.5586526896004,-37.3361323343051,0.06666,-0.135,-0.005,-0.03666,-0.10667
"90",-0.939999999999984,110.335,131073.152915509,61693.3013250512,0.17833,-1.42,8.97,-2.7,3.24499999999999,618.847084491426,643.631689820977,641.142302664797,611.378923022799,568.772768926967,106.698674948755,118.722184955586,106.011755003419,68.5673850922394,12.5586526896004,-0.00832999999999998,0.06666,-0.135,-0.005,-0.03666
"91",3.79499999999999,109.395,131692,61800,0.17,-0.939999999999984,-1.42,8.97,-2.7,573.209386129893,618.847084491426,643.631689820977,641.142302664797,611.378923022799,74.4430874743775,106.698674948755,118.722184955586,106.011755003419,68.5673850922394,0.00999999999999998,-0.00832999999999998,0.06666,-0.135,-0.005
"92",2.465,113.19,132265.20938613,61874.4430874744,0.18,3.79499999999999,-0.939999999999984,-1.42,8.97,532.402192551788,573.209386129893,618.847084491426,643.631689820977,641.142302664797,39.9628724982904,74.4430874743775,106.698674948755,118.722184955586,106.011755003419,-0.005,0.00999999999999998,-0.00832999999999998,0.06666,-0.135
"93",-1.59,115.655,132797.611578682,61914.4059599727,0.175,2.465,3.79499999999999,-0.939999999999984,-1.42,502.846403210948,532.402192551788,573.209386129893,618.847084491426,643.631689820977,7.75989251196006,39.9628724982904,74.4430874743775,106.698674948755,118.722184955586,-0.15167,-0.005,0.00999999999999998,-0.00832999999999998,0.06666
"94",1.565,114.065,133300.457981893,61922.1658524846,0.02333,-1.59,2.465,3.79499999999999,-0.939999999999984,484.542018107371,502.846403210948,532.402192551788,573.209386129893,618.847084491426,-22.165852484628,7.75989251196006,39.9628724982904,74.4430874743775,106.698674948755,0.02834,-0.15167,-0.005,0.00999999999999998,-0.00832999999999998
